video_id,author,comment
SQXcaHsG0Fc,Geovan N,"  =>FIRST CALLBACK REPLY: @Embun Pagi semua dikuasai Jokowi, kecuali sudah turun dari kekuasaan baru bisa bertarung dgn adil dan netral"
SQXcaHsG0Fc,Moeni Sastro,"  =>FIRST CALLBACK REPLY: Pada dasarnya,Pembodohan &amp; Kemiskinan warga bangsa ini di pelihara dan dibiayai oleh negara.  Jika warga bangsa ini cerdas,tdk mungkin mempunyai pemerintahan seperti yang sekarang ini."
SQXcaHsG0Fc,Miracle In Hope,  =>FIRST CALLBACK REPLY: @Lidi piaraan ku gukguguk bru turun mesin 5 gemoy..:)
SQXcaHsG0Fc,Ki Sanak,  =>FIRST CALLBACK REPLY: terkadang perang dibutuhkan tuk mencapai keDAMAIan...<br>.<br>kata LAWAN itu mendesak kawan
SQXcaHsG0Fc,Bismillah,  =>FIRST CALLBACK REPLY: ​@Ojo CulangungAamiin ya Rabbal Aalamiin.semoga Allah SWT mengijabah.
SQXcaHsG0Fc,Justice League,"  =>FIRST CALLBACK REPLY: ​@Ki Sanak perang digital aja, uda cukup utk menurunkan matrix rezim ini"
SQXcaHsG0Fc,bang Burhan,"  =>FIRST CALLBACK REPLY: ​@Justice Leaguegak akan cukup hanya dengan sindiran2, karna para begundal2 itu sudah tidak punya hati nurani"
SQXcaHsG0Fc,Pandito Narendra Singh,  =>FIRST CALLBACK REPLY: AM1N
SQXcaHsG0Fc,Lesehan Hoki,COMMENT WITH 100 replies: Dengan tidak memilih pasangan nomer 2 kita sudah ikut menjaga konstitusi Indonesia❤❤❤
SQXcaHsG0Fc,Rahmad Widodo,  =>FIRST CALLBACK REPLY: Nomer 2 da 3 sama sama rusak sama sama menghalalkan segala cara dgn alat negara
SQXcaHsG0Fc,Ummi Zahara,  =>FIRST CALLBACK REPLY: ​@Rahmad Widodocie2 yg survey nya gk naik2😅😅😅😅😅
SQXcaHsG0Fc,ekasatuwahid,"  =>FIRST CALLBACK REPLY: Emang ada rencana amandemen UUD 1945 lagi,?<br><br>Pd ngoceh konstitusi tp pd ngarti ngga konstitusi itu apa dan apa fungsinya MK?<br>Menurut Gw sih 99% sebenarnya pd kaga ngarti alias membeo para agen demokrasi liberalnya Amerika yg ga mau Prabowo jd presiden Indonesia krn Prabowo akn lanjutkan program hilirisasinya Jokowi dan perluas jenis komoditasnya which is itu MERUGIKAN KEPENTINGAN AS cs!"
SQXcaHsG0Fc,Heri Sumantri,  =>FIRST CALLBACK REPLY: Pilih no 2 &amp; 3 ga BAHAYA ta<br>Sangat bahaya
SQXcaHsG0Fc,fyan 82 Official,  =>FIRST CALLBACK REPLY: ​@ekasatuwahidngomong sendiri gak ngertii...asal bunyi kayak nenek ompong dasar pikiran 1 kardus mie goreng dan beras 1kg😂😂😂
SQXcaHsG0Fc,Luthfi Fauzie,"  =>FIRST CALLBACK REPLY: ​@Rahmad Widodoah...masa, lihat cermin !."
SQXcaHsG0Fc,Luthfi Fauzie,  =>FIRST CALLBACK REPLY: ​@Heri Sumantriah...masa ?
SQXcaHsG0Fc,Luthfi Fauzie,  =>FIRST CALLBACK REPLY: ​@fyan 82 Officialada daging ayamnya gak ?.
SQXcaHsG0Fc,JULIAN RW,  =>FIRST CALLBACK REPLY: Hati hati tempo dapat laporan dari masing masing tim relawan pihak capres bisa tidak benar semuanya ada bicara diintimidasi dll untuk mencari simpati  rakyat boss
SQXcaHsG0Fc,JULIAN RW,  =>FIRST CALLBACK REPLY: PILIH PRESIDEN JANGAN HANYA BISA MENYUSUN KATA KATA DAN BERBOHONG TAPI YG BISA KERJA DAN ORANG INDONESIA ASLI - MOHON MAAF NOOO KETURUNAN  ARAB YAMAN
SQXcaHsG0Fc,Rahmad Widodo,"  =>FIRST CALLBACK REPLY: @Luthfi Fauzie udah makanya, coba lihat asn boyolali dan sorong yang pasti itu juga disebagian besar jateng, podo wae biang nya partai kebo baper"
SQXcaHsG0Fc,Rahmad Widodo,  =>FIRST CALLBACK REPLY: @Ummi Zahara liat aja nanti kalo survey beda ama hadil jgn demo ambil nangis merasa dicurangi ya 😅😅🤭
SQXcaHsG0Fc,Rahmad Widodo,  =>FIRST CALLBACK REPLY: @JULIAN RW yg penting bukan bokeper n si baperan 😅😅😅😅
SQXcaHsG0Fc,Luthfi Fauzie,"  =>FIRST CALLBACK REPLY: @Rahmad Widodo kalau no 1, junjungan lu ngibulnya kebangetan, muka tebalnya kebangetan, halusinasinya kebangetan, munafiknya kebangetan."
SQXcaHsG0Fc,Olalabebe 26,  =>FIRST CALLBACK REPLY: Sangat setuju ........ 👍
SQXcaHsG0Fc,Luthfi Fauzie,"  =>FIRST CALLBACK REPLY: @Rahmad Widodo yg biasa Demo itu siapa, yg selalu curiga hasil survey itu siapa ?. cermin mana...cermin mana ?."
SQXcaHsG0Fc,Rahmad Widodo,"  =>FIRST CALLBACK REPLY: @Luthfi Fauzie demo zaman sby saat kenaikan bbm ama sembako makanya ointeran dikit cari info, sekarang aja udah ada gejala mewek mewek di intimidasi pakai ngajak ngajak kubu lain 🤣🤣🤣🤣"
SQXcaHsG0Fc,Luthfi Fauzie,"  =>FIRST CALLBACK REPLY: @Rahmad Widodo kau langganan dibekap dalam keteknya Anis ya kan ?, ketagihan iya kan ?, berasa ada yg gerak2 iya kan ?. bukti nonton Bokep cuma isue dipercaya tetapi yg hobi peluk dan bejek perempuan diam aja karena keenakan ya kan...iya kan..."
SQXcaHsG0Fc,ekasatuwahid,  =>FIRST CALLBACK REPLY: @Heri Sumantri <br>Bahayaan no 1 lah. Pro Amerika cs Bos mknya kaga ada hilirisasi!<br>Sponsornya aja Om bewok kerjaan nongkrong di AS atau ngga Eropa!
SQXcaHsG0Fc,Yus Budi,  =>FIRST CALLBACK REPLY: ​@ekasatuwahidlu omong apa sih tong
SQXcaHsG0Fc,ekasatuwahid,  =>FIRST CALLBACK REPLY: @fyan 82 Official <br>Ya kan lu trmsk yg 99% yg kaga ngarti apa itu konstitusi dan fungsi MK tp ngoceh2 soal itu.
SQXcaHsG0Fc,Luthfi Fauzie,"  =>FIRST CALLBACK REPLY: @Rahmad Widodo maca ?, itu yg demo berjilid jilid itu fanatismnya ciapa ayo ?. cermin mana...uda ngaca belum ?, paling pingsan lihat muka sendiri...."
SQXcaHsG0Fc,Al-Qibtiya,  =>FIRST CALLBACK REPLY: Setujuu.. Pilihlah nomor 1. Psangan pak anis dan gus imin❤
SQXcaHsG0Fc,ekasatuwahid,  =>FIRST CALLBACK REPLY: @Al-Qibtiya <br>Ogaaaah pilih capres pro amerika barat penjajah!
SQXcaHsG0Fc,Luthfi Fauzie,"  =>FIRST CALLBACK REPLY: @Al-Qibtiya setuju bro, pilih pasangan no.3👍"
SQXcaHsG0Fc,Ummi Zahara,  =>FIRST CALLBACK REPLY: @rahmad810  gk bakalan immigrants yaman jadi pemimpin Allah pasti memilih yg pribumi hidup pribumi buat nkri 💪💪
SQXcaHsG0Fc,fardinal mochtar,  =>FIRST CALLBACK REPLY: Hidup prabowo gibran
SQXcaHsG0Fc,naraya_ 17,"  =>FIRST CALLBACK REPLY: @ekasatuwahid aq jg gk mau pak wowo jd presiden, gk ush smpe ke amrik sono..."
SQXcaHsG0Fc,indra mk,  =>FIRST CALLBACK REPLY: Lebay
SQXcaHsG0Fc,Agoes Aja,"  =>FIRST CALLBACK REPLY: Pilih pemimpin yang baik, cerdas dan berkualitas yaitu Anies Baswedan &amp; Muhaimin Iskandar... Pilih no. 1   <br>Buah duku buah manggis pilihanku tetap pak Anies."
SQXcaHsG0Fc,Luthfi Fauzie,  =>FIRST CALLBACK REPLY: @Ummi Zahara betul bro !. No Buat IMIGRAN SONGONG !.
SQXcaHsG0Fc,Arna Rahayu,"  =>FIRST CALLBACK REPLY: ​@Ummi Zaharakita akal waras dan cerdas hanya percaya sama Allah...yg pasti kami ingin d kumpulkan dgn orang2 yg mampu membesarkan agama kami Islam dan p.anies bagi kami paket komplit,salam perubahan..."
SQXcaHsG0Fc,Afanzh,"  =>FIRST CALLBACK REPLY: 2 dan 3 no, 1 yes"
SQXcaHsG0Fc,Muhandis Alkimiya,  =>FIRST CALLBACK REPLY: ​@Rahmad Widodobetul...lihat wajah2 pendukungnya...
SQXcaHsG0Fc,𝙥𝙖𝙢𝙪𝙣𝙜𝙠𝙖𝙨 𝘼𝙡𝙖𝙢,  =>FIRST CALLBACK REPLY: Konstitusi dengkul anda hehehehe
SQXcaHsG0Fc,Dua Dara Cilik,  =>FIRST CALLBACK REPLY: @Heri Sumantri yang bahaya itu no. 1 ... orang2 ga becus kerja
SQXcaHsG0Fc,Siti Aisyiah,  =>FIRST CALLBACK REPLY: ​@JULIAN RWyg penting sdh JD warga negara indon esia
SQXcaHsG0Fc,Zhafran Alfatih,"  =>FIRST CALLBACK REPLY: ​@Ummi ZaharaMK aj bs didrama,aplg cm bkib survey ngaco 😅"
SQXcaHsG0Fc,indonesia jaya,  =>FIRST CALLBACK REPLY: Anis d jokowi dah berhutang budi dgn o prabowo yg telah dukung habis habisan tuk jd gub dki
SQXcaHsG0Fc,indonesia jaya,  =>FIRST CALLBACK REPLY: ​@Rahmad Widodoanis khianati prabowo yg tekah dukung habis habisan du pilgub dki
SQXcaHsG0Fc,Dwi Wijayati,"  =>FIRST CALLBACK REPLY: ​@Rahmad Widodo....no,3 dimana rusaknya dn menggunakan fasilitas negara ????"
SQXcaHsG0Fc,indonesia jaya,  =>FIRST CALLBACK REPLY: ​@Heri Sumantrianis pengkianat bg prabowo
SQXcaHsG0Fc,MUHAMMAD ANSHAR,"  =>FIRST CALLBACK REPLY: ​@JULIAN RWMinoritas Rasis nih,,, 😂 yg penting bukan Red bull aja,,, PRABOWO YES, AMIN YES🎉"
SQXcaHsG0Fc,MUHAMMAD ANSHAR,  =>FIRST CALLBACK REPLY: ​@Luthfi Fauzieyg jelas PRABOWO WIN🎉
SQXcaHsG0Fc,daumm Tot,  =>FIRST CALLBACK REPLY: BETUL SEKALI 👍👍👍
SQXcaHsG0Fc,daumm Tot,  =>FIRST CALLBACK REPLY: ​@Heri Sumantrino 3 ada Machfud MD saya kira GA ADA BAHAYANYA 😂
SQXcaHsG0Fc,Luthfi Fauzie,"  =>FIRST CALLBACK REPLY: @Afanzh1 ? Preet, 2 ? iih, 3 ya iya lah so pasti pilihanku yg ku Coblos nanti !. salam 3 jari dong...."
SQXcaHsG0Fc,Luthfi Fauzie,  =>FIRST CALLBACK REPLY: @MUHAMMAD ANSHAR tapi 3 ajah ❤️ yg pasti menangnya !.
SQXcaHsG0Fc,Lukman Setiyadi,  =>FIRST CALLBACK REPLY: No 1 pilihan Ku yang lain ?
SQXcaHsG0Fc,Cahya Abadi,"  =>FIRST CALLBACK REPLY: ​@ekasatuwahidHahaha, yg paling dekat dg Amerika itu justru Prabowo hahaha"
SQXcaHsG0Fc,Heri Sairudin,  =>FIRST CALLBACK REPLY: setuju
SQXcaHsG0Fc,Ojo Culangung,"  =>FIRST CALLBACK REPLY: <b>JIKA ALLAH SUBHANAHUWATA&#39;ALA MENGIJINKAN / MENGHENDAKI DALAM PELAKSANAAN PILPRES 2024 INI BENAR-BENAR BISA DILAKSANAKAN DENGAN JUJUR&amp;ADIL, SERTA BENAR-BENAR BISA DILAKSANAKAN DENGAN TIDAK ADA KECURANGAN DALAM BENTUK APAPUN,</b> <br><b>MAKA :</b> <br><br><b>&quot; DEMI ALLAH &amp; DEMI RASULULLAH, INSYA ALLAH PASANGAN ☆AMIN (Anies rasyid baswedan &amp; ahmad muhaiMIN iskandar)☆ TERPILIH/MENANG DALAM PILPRES TANGGAL 14 PEBRUARI 2024 TERSEBUT, DAN PADA TANGGAL 20 OKTOBER 2024 DILANTIK MENJADI PRESIDEN&amp;WAKIL PRESIDEN R.I TAHUN 2024-2029. &quot;</b> <br><br><b>AAMIIN... YAA... ROBBAL &#39;AALAMIIN....🤲🏼</b>"
SQXcaHsG0Fc,Pujo Kurniawan,  =>FIRST CALLBACK REPLY: BETUL👋👋👋
SQXcaHsG0Fc,mawar Dumai,  =>FIRST CALLBACK REPLY: ​@JULIAN RWsuka suka gue..apa pentingnya buat lu..pilih aja kodok sama cebong yg lu banggakan ..biar hifupnluntambah nyungsep ke gooot...pee...aaaaa
SQXcaHsG0Fc,Akun Premium,  =>FIRST CALLBACK REPLY: No 1 dan 2 sangat bahaya....no 1 cmn bisa ngmg ga bisa kerja ...no 2 perusak konstutusi
SQXcaHsG0Fc,sudarmana made,  =>FIRST CALLBACK REPLY: @Rahmad Widodo wkwkwk yang kebagian nasbung dan nggak dapat DP 0%......
SQXcaHsG0Fc,Kristyanto Agus Basuki,  =>FIRST CALLBACK REPLY: 100% benarr
SQXcaHsG0Fc,al aziz,  =>FIRST CALLBACK REPLY: Dan no 3 juga + banteng😂
SQXcaHsG0Fc,Hen,  =>FIRST CALLBACK REPLY: no 2 dan 3 sama2 dungu dan merusak negara
SQXcaHsG0Fc,Kopi Pahit,  =>FIRST CALLBACK REPLY: ​@Ummi Zaharasemua WNI asli....siapa pribumi asli?
SQXcaHsG0Fc,iwan ridzwan,"  =>FIRST CALLBACK REPLY: Dengan memilih no.2, kita sudah turut menjaga konstitusi yg baru disyahkan MK.salam 2 jari"
SQXcaHsG0Fc,Gede Mika,  =>FIRST CALLBACK REPLY: Betul setuju.. saya saat in pilih PAK GANJAR DAN PAK MAHFUD.
SQXcaHsG0Fc,Brenggan Manurung,  =>FIRST CALLBACK REPLY: Cukup satu kata: LAWAN 💪💪💪💪💪
SQXcaHsG0Fc,purnama,  =>FIRST CALLBACK REPLY: @Ummi Zahara surpai ma ga penting yg penting surpai di hati rakyat.
SQXcaHsG0Fc,Mahmud Handoyo,  =>FIRST CALLBACK REPLY: ​@ekasatuwahidkalau rezim saat ini berkiblat ke cina gimana..???
SQXcaHsG0Fc,Fajari Fajari,  =>FIRST CALLBACK REPLY: Allohumasoli&#39;alasaiyidinaMuhammad semoga pk ANIES RB MENUJU RI.1 Aamiin ya Allooh. 🤲🤲☝️👈💪💪🇮🇩🇮🇩👈💪💪
SQXcaHsG0Fc,Mahmud Handoyo,"  =>FIRST CALLBACK REPLY: ​@JULIAN RWkalau capres - cawapres yg manfaatin lembaga negara (MK) gimana brow, terus loe bisa jamin memang para capres - cawapres asli Indonesia, kalau loe masih teriak pribumi atau non pribumi berarti otak loe belum nyambung dan nga paham terhadap konstitusi dan dasar bagaimana negara RI ini didirikan oleh para faunding parent brow"
SQXcaHsG0Fc,Ratel,  =>FIRST CALLBACK REPLY: @Ummi Zaharaemg pilpres berdasarkan survey?
SQXcaHsG0Fc,Jamal Sanjaya malang,  =>FIRST CALLBACK REPLY: Jatim hadir akan pelih prabowo gemoy
SQXcaHsG0Fc,Agung Aditya,  =>FIRST CALLBACK REPLY: Ga ngaruh ma ente
SQXcaHsG0Fc,Ni Keri,  =>FIRST CALLBACK REPLY: ​@indonesia jayadan wowo menghianati pendukungnya dan wakilnya menghianati banteng... Apa ngak bahaya itu
SQXcaHsG0Fc,ILMU KAYA,"  =>FIRST CALLBACK REPLY: Memang tidak layak secara integritas dan kapabilitas, serta tidak berkah karena hasil  keculasan"
SQXcaHsG0Fc,Irwan Ajna,  =>FIRST CALLBACK REPLY: All in Prabowo
SQXcaHsG0Fc,Suroso Roso,  =>FIRST CALLBACK REPLY: Mau Ganjar mau prabowo yg menang tak masalah Asal jangan No 1 titik
SQXcaHsG0Fc,andi ruli simanjuntak,"  =>FIRST CALLBACK REPLY: @Heri Sumantri lebih berbahaya pulih capres no.1 bisa fiksi yg diutarakan prabowo 2030 Indonesia Bubar yg pertama papua pisah, kenapa???  kamu mikir ga sampai kesana  ???, yakin saya pikiran anda gak sampai kesana, kalau saya jelasin juga anda pasti gak ngerti.  jadi gubernur aja sudah merusak keharmonisan warga Jakarta, gimana kalau jadi presiden berbahaya. kenapa ? karena capres anda itu tidak paham akan Pancasila, karena dia bukan pribumi asli nusantoro sama dengan ahok, dua duanya tidak layak jadi pemimpin di nusantoro."
SQXcaHsG0Fc,Kotaku Maju,  =>FIRST CALLBACK REPLY: ​@JULIAN RWngga bisa kerja gimana..tinggal perintah kok ngga bisa kerja..emang kuli kerja kasar
SQXcaHsG0Fc,fyan 82 Official,  =>FIRST CALLBACK REPLY: @ekasatuwahid otak hanya tau masuk gorong² dan sdh budek dengan 1 kg ayam dan minyak goreng...kasihan ya
SQXcaHsG0Fc,Suhardjo Suhardjo,  =>FIRST CALLBACK REPLY: ​@Rahmad WidodoApakah Negara Yaman maju ? Apakah tidak ada pimpinan pribumi yg layak jadi RI 1 ?
SQXcaHsG0Fc,alpinn,  =>FIRST CALLBACK REPLY: hati hatii yaw jangan salah pilih noner✌️ yaaa wkwk takutnya nyesel
SQXcaHsG0Fc,Rhima Nirmala,"  =>FIRST CALLBACK REPLY: Gak ngaruh ke gua, tetap no 2 wle"
SQXcaHsG0Fc,Elisae Sumandie,  =>FIRST CALLBACK REPLY: Yang penting Bukan Anies apalagi Prabowo ....bahaya
SQXcaHsG0Fc,Om Bing KASELA,  =>FIRST CALLBACK REPLY: Pilih no 3
SQXcaHsG0Fc,DaengARD Advert,  =>FIRST CALLBACK REPLY: @Ummi Zahara cie..cie.survey tinggi tapi bayar 😂😂😂
SQXcaHsG0Fc,DaengARD Advert,  =>FIRST CALLBACK REPLY: AMIN...AMIN....AMIN
SQXcaHsG0Fc,Reggie Pranoto,"  =>FIRST CALLBACK REPLY: gue masih belum milih paslon mana yg keburukannya lebih sedikit dari yg lain, yg pasti kaga mungkin gue pilih no 1. Jakarta gue udah di rusak, please jangan Indonesia kita."
SQXcaHsG0Fc,Infinix Sragi,  =>FIRST CALLBACK REPLY: ​​@Heri Sumantriatau Nomer 1 dan 2 mungkin sama bahayanya. Orba versi ormas terlarang ada belakang  mereka bahaya&#39; tak ?
SQXcaHsG0Fc,Aletha Khania,  =>FIRST CALLBACK REPLY: 2 dan 3 dah ketahuan rekam jejaknya..ada fakta yg telah kita liat dan rasakan..lbh baik cari yg rasa baru krn kita butuh perubahan dlm hidup ini
SQXcaHsG0Fc,Infinix Sragi,"  =>FIRST CALLBACK REPLY: @Aletha Khania berubaham nama jalan atau istilah Parkir air , gusur geser. Rumah sakit jadi rumah sehat.  pintar hanya menata kata wkwkwk."
SQXcaHsG0Fc,Isneli Neli,  =>FIRST CALLBACK REPLY: @ekasatuwahidtrus menurutmu hanya anaknya yg bisa meneruskan kerjaan bapaknya 😅
SQXcaHsG0Fc,Rahmad Widodo,"  =>FIRST CALLBACK REPLY: @Suhardjo Suhardjo dia pribumi kakeknya pahlawan nasional, dan pribumi capres 2 dan 3 saya anggap kurang layak dan cakap"
SQXcaHsG0Fc,Infinix Sragi,  =>FIRST CALLBACK REPLY: @Rahmad Widodo  kalau benar di usut dan laporkan ke pihak berwajib .
SQXcaHsG0Fc,Isneli Neli,  =>FIRST CALLBACK REPLY: @Heri Sumantripilih no 1 jg sama bahayanya wkwkwk
SQXcaHsG0Fc,arsiani sulaksmiwati,  =>FIRST CALLBACK REPLY: ❤AMIN AMIIN YA RABB
SQXcaHsG0Fc,Aletha Khania,  =>FIRST CALLBACK REPLY: @Infinix Sragisuka&quot; gue donk..hak azasi tiap warga negara mengeluarkan pendapat..mau nama jln..gorong&quot; atau nama&quot; ikan yg jelas gue butuh perubahan
SQXcaHsG0Fc,Local Vigilante,"  =>FIRST CALLBACK REPLY: ​@ekasatuwahidberkali2 prabowo ikut nyapres dengan ntah berapa triliun dana yg sudah dia keluarkan, dan lu masih berpikir jika prabowo menang akan melakukan hal lain selain gmn cara balik modal atas uang yg dia keluarkan untuk pemilu?😂"
SQXcaHsG0Fc,ismail nuralim,"  =>FIRST CALLBACK REPLY: ​@Luthfi Fauzie, lah capres Baper kok dipilih...!!!"
SQXcaHsG0Fc,storenuu iuu,  =>FIRST CALLBACK REPLY: Setuju
SQXcaHsG0Fc,ismail nuralim,"  =>FIRST CALLBACK REPLY: ​@Reggie Pranoto, mananya yg rusak dari jakarta, ah elu mah barisan yg 40% saja yg masih sakit hati karena Alexis ditutup...😂😂😂"
SQXcaHsG0Fc,Luthfi Fauzie,"  =>FIRST CALLBACK REPLY: @Arna Rahayu wah Paket lengkap yg isinya, Munafik, Tukang ngibul, Musrik, Bunglon,"
SQXcaHsG0Fc,Herigadevi Chaniago,  =>FIRST CALLBACK REPLY: Ogah milih PETUGAS PARTAI dan NONPRIBUMI YAMAN.<br><br>2024 PS - GIBRAN.👍
SQXcaHsG0Fc,R. Effendy,COMMENT WITH 3 replies: saya kagum dan angkat jempol tinggi² buat pemuda² yg tidak bisa &quot;dibeli&quot; oleh siapapun.
SQXcaHsG0Fc,Rhima Nirmala,  =>FIRST CALLBACK REPLY: Gua gak bisa dibeli ttp dari hati nurani prabowo😊
SQXcaHsG0Fc,Emir himawan,  =>FIRST CALLBACK REPLY: ​@Rhima Nirmalamkmkmkmk😂
SQXcaHsG0Fc,djackz djackz,  =>FIRST CALLBACK REPLY: ​@Emir himawanneo orba 😂
SQXcaHsG0Fc,AhGAaPE,COMMENT WITH 5 replies: Semoga Allah melindungi Rakyat &amp; NKRI dengan tidak mengizinkan orang2 yang haus kekuasaan memimpin Indonesia
SQXcaHsG0Fc,Ayatul Munim,  =>FIRST CALLBACK REPLY: AMIN
SQXcaHsG0Fc,Ayatul Munim,  =>FIRST CALLBACK REPLY: Bergeraklah semua yg menginginkan kemenangan ganjar ayau kemenangan Amin.  Dan cegahlah macem cara kecurangan. Jangan 2 yg gila kekuasaan semakin     keji caranya utk menfapst kemenangan
SQXcaHsG0Fc,Brenggan Manurung,  =>FIRST CALLBACK REPLY: @Ayatul Munim Setuju 👍. Cukup satu kata: LAWAN 💪💪💪💪
SQXcaHsG0Fc,Fajari Fajari,  =>FIRST CALLBACK REPLY: Allohumasoli&#39;alasaiyidinaMuhammad semoga pk ANIES RB MENUJU RI.1 Aamiin..🤲🤲☝️👈🇮🇩🇮🇩👈💪💪
SQXcaHsG0Fc,Anis Sulalah,  =>FIRST CALLBACK REPLY: Aamiin 🤲
SQXcaHsG0Fc,Ani Muharniati,COMMENT WITH 0 replies: Hanya orang2 berkualitas saja yg berani beradu argumentasi dan menyampaikan visi misi yg brilian didepan para ahli atau dunia kampus. Para pecundang akan takut dan menghindar.
SQXcaHsG0Fc,th 2010,"COMMENT WITH 32 replies: KAMI MUAK,  sudah saatnya rezim ini di akhiri apapun caranya."
SQXcaHsG0Fc,daink teras pancing DTP,"  =>FIRST CALLBACK REPLY: Rezim yang mana😂? dimaksudkan,bukannya<br>Pak Ganjar,pak Mahfud pak Anis pak Imin,pak Prabowo pak Gibran ,semua sama?masuk di rezim sekarang?"
SQXcaHsG0Fc,save NKRI,  =>FIRST CALLBACK REPLY: Rezim yg berkuasa skrg
SQXcaHsG0Fc,Calvin satya ⛱,  =>FIRST CALLBACK REPLY: Mukidi😂
SQXcaHsG0Fc,M fahri,  =>FIRST CALLBACK REPLY: dengan memilih amin 2024
SQXcaHsG0Fc,Yusufilham majid123,  =>FIRST CALLBACK REPLY: Dg memilih GAMA bismillah sejahtera makmur
SQXcaHsG0Fc,남자_,  =>FIRST CALLBACK REPLY: pdip bagian dari rezim
SQXcaHsG0Fc,Widy Wahyuni,  =>FIRST CALLBACK REPLY: Pasti harus AMIN 2024❤
SQXcaHsG0Fc,Yusufilham majid123,  =>FIRST CALLBACK REPLY: @남자_ pororo bagian dri rezim sgt kejamm
SQXcaHsG0Fc,Drake Glade,  =>FIRST CALLBACK REPLY: ​@Yusufilham majid123GaMa dua²nya KORUPTOR  !!!
SQXcaHsG0Fc,Drake Glade,  =>FIRST CALLBACK REPLY: ​@Widy WahyuniAMIN dipastikan tidak lolos putaran kedua 😂😂😂
SQXcaHsG0Fc,×u73,  =>FIRST CALLBACK REPLY: ​@Drake Gladekoruptor apa cil?? 😂😂
SQXcaHsG0Fc,Suling Bali,"  =>FIRST CALLBACK REPLY: Makanya pilih yg benar, jgn percaya mereka yg berteriak msalah etika di MK, tpi diam pas PT20%.  ✌️"
SQXcaHsG0Fc,Eliezer Lee,"  =>FIRST CALLBACK REPLY: masalahnya klo turun ke jalan d tangkep2in bos skrg , itu mahasiswa di nina bobokkan semua yg kmrn demo2"
SQXcaHsG0Fc,Hasanah Hasanah,  =>FIRST CALLBACK REPLY: ​@daink teras pancing DTPijasah palsu ngah ngoh tukang tipu
SQXcaHsG0Fc,Calvin satya ⛱,  =>FIRST CALLBACK REPLY: @Yusufilham majid123 prut
SQXcaHsG0Fc,Kurniati Wijaya,  =>FIRST CALLBACK REPLY: NKRI AKAN JAUH LEBIH AMAN. DIPEGANG OLEH JOKOWI PRABOWO....YG SUKA BERI INFO MERUSAK.  ITU YA BOCOR ALUS
SQXcaHsG0Fc,×u73,  =>FIRST CALLBACK REPLY: @Suling Bali yg bikin PT 20% SBY dan Demokrat.
SQXcaHsG0Fc,Rista Afriyanti,  =>FIRST CALLBACK REPLY: ​@남자_lha kamu bagian mana?
SQXcaHsG0Fc,Rhima Nirmala,  =>FIRST CALLBACK REPLY: Binasakan orang bdoh kek ente aja
SQXcaHsG0Fc,zakariya hasan,  =>FIRST CALLBACK REPLY: @Drake Glade Karena menang satu putaran...
SQXcaHsG0Fc,Koba Sp2,"  =>FIRST CALLBACK REPLY: Betul sekali kawan, kita dukung perubahan yg Amanah jangan kita dukung Rezim yg bobrok."
SQXcaHsG0Fc,arnyna,"  =>FIRST CALLBACK REPLY: InsyaAlloh qodarulloh amin<br>RI 1 2024.<br>Dan insyaAlloh berkah<br>buat NKRI.<br>Ayom ayem Toto Titi tentrem, uripe.<br>Bagas waras jiwo rogone.<br>Melimpah rojo bronone.<br>Sakinah kluargane.<br>Slolih sholikhah keturunane.<br>Mulyo Doyo akherate.<br><br>Aamiin Allohumma aamiin."
SQXcaHsG0Fc,Koba Sp2,  =>FIRST CALLBACK REPLY: ​@남자_sama saja bobrok nya
SQXcaHsG0Fc,fatimah edi,  =>FIRST CALLBACK REPLY: Caranya menghentikan rezim ini gimana? 😂😂
SQXcaHsG0Fc,Anak kontolllll,  =>FIRST CALLBACK REPLY: LAH BENTAR LG JUGA PILPRES DRUNNN GBLOKKKK
SQXcaHsG0Fc,Meliana,  =>FIRST CALLBACK REPLY: ❤prabowo gibran
SQXcaHsG0Fc,Justice League,  =>FIRST CALLBACK REPLY: Rezim ini NAMANYA &#39;HYBIRD DEMOKRASI&#39; negara demokrasi PALSU. karena sebagian golongan OTORITER yg ingin menjadikan negara ini kembali ke kerajaan
SQXcaHsG0Fc,Justice League,  =>FIRST CALLBACK REPLY: ​@Meliana siapapun yg pilih no 2 adalah PENGKHIAN4T DEMOKRASI
SQXcaHsG0Fc,Suling Bali,  =>FIRST CALLBACK REPLY: @×u73 yg bikin pertama PT itu di th 2003. Cek sendiri siapa penguasa saat itu. Ada yg bisa jawab?✌️
SQXcaHsG0Fc,Suling Bali,"  =>FIRST CALLBACK REPLY: @×u73 yg sekaligus menjadi partai pemenang saat ini, lah kok diem? Wong diuntungkan. Cb tidak untungkan, &quot;curang, anak haram, politik dinasti, kekuasaan, tukang tipu, ijasah palsu, plonga plongo, penghianat demokrasi, nangis&quot; <br><br>cieeeee cukurukukkkk..✌️"
SQXcaHsG0Fc,×u73,  =>FIRST CALLBACK REPLY: @Suling Bali yg menaikan PT jadi 20% itu adalah SBY dan Demokrat. Jelas penguasa saat itu Presiden SBY. Paham ya?
SQXcaHsG0Fc,×u73,"  =>FIRST CALLBACK REPLY: @Suling Bali lhaa... partai pemenang ngapain repot-repot? Yg minta dinaikkan PT 20% demi kepentingan dan keuntungan partai Demokrat saat itu, ngapain pula yg disuruh repot jungkir balik partai lain? 😆😆😂😂😂 Lawak kali kau."
